brand,date,diff,image,length,link,nwt,price,size,sold,status,stock,title
big_star,2020-04-29,2,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/29/5ea9b4d36914127005a670e8/s_5ea9b4e0074d2429eb79f404.jpg,14,http://www.poshmark.com/listing/Big-Star-jeans-5ea9b4d36914127005a670e8,False,20,30.0,False,,,Big Star jeans
big_star,2020-04-29,2,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/29/5ea98701463d4f8c075d5bb1/s_5ea9870dce1e879759afb965.jpg,32,http://www.poshmark.com/listing/BIG-STAR-JEANS-SIZE-34S-PREOWNED-5ea98701463d4f8c075d5bb1,False,80,34.0,False,,,BIG STAR JEANS SIZE 34S PREOWNED
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8e9a83bad6d8dc409d812/s_5ea8e9b29c33784cb8b6f829.jpg,38,http://www.poshmark.com/listing/Buckle-Big-Star-Pioneer-Bootcut-Denim-5ea8e9a83bad6d8dc409d812,False,40,33.0,False,,,Buckle Big Star Pioneer Bootcut Denim.
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8db57633cfc70ac0fd38f/s_5ea8db6aefd0e42170439ab5.jpg,14,http://www.poshmark.com/listing/Big-star-Jeans-5ea8db57633cfc70ac0fd38f,False,45,34.0,False,,,Big star Jeans
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8d37fa4de418b10ac8682/s_5ea8d3afce1e87544e4938dd.jpg,24,http://www.poshmark.com/listing/Mens-Big-Star-jeans-27R-5ea8d37fa4de418b10ac8682,False,25,27.0,False,,,Men’s Big Star jeans 27R
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8c81169141251c528fc62/s_5ea8c8ce93649f4331a87ba7.jpg,40,http://www.poshmark.com/listing/Mens-Destroyed-Big-Star-Bootcut-Jeans-5ea8c81169141251c528fc62,False,40,32.0,False,,,Men’s Destroyed Big Star Bootcut Jeans 👖
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8c7485cd8ce916bdce2d4/s_5ea8c74a60b42f9c4bba0d02.jpeg,50,http://www.poshmark.com/listing/Big-Star-Pioneer-Regular-Boot-Cut-Jeans-Distressed-5ea8c7485cd8ce916bdce2d4,False,35,30.0,False,,,Big Star Pioneer Regular Boot Cut Jeans Distressed
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8c4d0bcbb52212886d234/s_5ea8c4e9446e59e2ab49dc2c.jpg,30,http://www.poshmark.com/listing/Mens-Big-Star-Jeans-By-Buckle-5ea8c4d0bcbb52212886d234,False,42,32.0,False,,,Men’s Big Star Jeans By Buckle
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8c3e1d737fd42601b1194/s_5ea8c3fb67bd91235c73b81a.jpg,30,http://www.poshmark.com/listing/Mens-Big-Star-Jeans-by-Buckle-5ea8c3e1d737fd42601b1194,False,42,32.0,False,,,Men’s Big Star Jeans by Buckle
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8c286163df4c4dc0271e2/s_5ea8c28dff7c5a0bb5e94960.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-Pocket-Jeans-021-5ea8c286163df4c4dc0271e2,False,29,32.0,False,,,NWT Big Star Union Embroidered Pocket Jeans #021
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8bfab446e59c12c49afe5/s_5ea8c0c206d59c8aead18e42.jpg,19,http://www.poshmark.com/listing/Mens-BigStar-Jeans-5ea8bfab446e59c12c49afe5,False,45,34.0,False,,,Men's BigStar Jeans
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8bfa2ac970257962718ac/s_5ea8bfe46f6c9193b8c6ab1c.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-Pocket-Jeans-013-5ea8bfa2ac970257962718ac,False,29,32.0,False,,,NWT Big Star Union Embroidered Pocket Jeans #013
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8bc07463d4f4dc8cd8dc6/s_5ea8bc10163df47afb023a43.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-Pocket-Jeans-010-5ea8bc07463d4f4dc8cd8dc6,False,29,32.0,False,,,NWT Big Star Union Embroidered Pocket Jeans #010
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8baed8da5c9c43412ddb3/s_5ea8bb00275e55de29d6c8b9.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-Pocket-Jeans-001-5ea8baed8da5c9c43412ddb3,False,29,32.0,False,,,NWT Big Star Union Embroidered Pocket Jeans #001
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8a46b920786389395f7e7/s_5ea8a4acce1e87e5ac47b0f9.jpg,17,http://www.poshmark.com/listing/Big-Star-Jeans-5ea8a46b920786389395f7e7,False,80,36.0,False,,,⭐️Big Star Jeans!
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea88cba463d4f7cc0cc0c09/s_5ea88cc7cb692c10fd7b7cbc.jpg,39,http://www.poshmark.com/listing/Mens-Big-Star-Pioneer-Regular-Boot-Cut-5ea88cba463d4f7cc0cc0c09,False,50,33.0,False,,,Men’s Big Star Pioneer Regular Boot Cut
big_star,2020-04-21,10,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/21/5e9f4ec660fded3528c50cc5/s_5e9f4ed243895f2ed75eb309.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-003-5ea86996ea65002f50ad8ad8,False,29,32.0,True,,Sold,NWT Big Star Union Jeans #003
big_star,2020-04-28,3,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/28/5ea8653fffba9459410e1cef/s_5ea8655e284e99bd081dc5cb.jpg,18,http://www.poshmark.com/listing/Mens-Big-Star-34R-5ea8653fffba9459410e1cef,False,45,34.0,False,,,Men's Big Star 34R
big_star,2020-04-27,4,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/27/5ea76f06284e99117a188c0d/s_5ea76f10d737fd426012bf1f.jpg,25,http://www.poshmark.com/listing/Big-star-VENTURE-slim-fit-5ea76f06284e99117a188c0d,False,32,32.0,False,,,Big star VENTURE slim fit
big_star,2020-04-27,4,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/27/5ea76e6f81a36c160d7b94f7/s_5ea76e75045e39325e59ae86.jpg,33,http://www.poshmark.com/listing/Big-star-pioneer-regular-boot-cut-5ea76e6f81a36c160d7b94f7,False,30,32.0,False,,,Big star pioneer regular boot cut
big_star,2020-04-27,4,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/27/5ea766ecae766f949cf8f0db/s_5ea76717045e3910f8596d28.jpg,22,http://www.poshmark.com/listing/Big-Star-Pioneer-Jeans-5ea766ecae766f949cf8f0db,False,20,34.0,False,,,Big Star Pioneer Jeans
big_star,2020-04-27,4,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/27/5ea7609c2a1effa55db617e0/s_5ea7611c800f64cbb3bcae7a.jpg,48,http://www.poshmark.com/listing/BIG-STAR-PIONEER-Destroyed-Boot-Cut-Jeans-33x32-5ea7609c2a1effa55db617e0,False,35,33.0,False,,,BIG STAR PIONEER Destroyed Boot Cut Jeans  33x32
big_star,2020-04-27,4,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/27/5ea74bce6914125dbb1f6122/s_5ea74bddbcbb52b3877d735b.jpg,35,http://www.poshmark.com/listing/Mens-destroyed-BIG-STAR-DENIM-JEAN-5ea74bce6914125dbb1f6122,False,25,33.0,False,,,Men’s destroyed BIG STAR DENIM JEAN
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea64bff12d880bc30ba44d5/s_5ea64c139c33786166a70f8c.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-020-5ea64bff12d880bc30ba44d5,False,29,32.0,False,,,NWT Big Star Union Embroidered pocket Jeans #020
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea6471f074d24ac03534b77/s_5ea6473109d760c193707c2f.jpg,45,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-PKT-Jeans-039-5ea6471f074d24ac03534b77,False,29,32.0,False,,,NWT Big Star Union Embroidered PKT Jeans #039
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea646003a0db9dd37ec44d1/s_5ea6460f6e284675a97b5058.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-038-5ea646003a0db9dd37ec44d1,False,29,32.0,False,,,NWT Big Star Union Embroidered pocket Jeans #038
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea5fb3dbb593778fc46503d/s_5ea5fb5a2ca9ab6e31074c2b.jpg,20,http://www.poshmark.com/listing/Big-star-Orion-jeans-5ea5fb3dbb593778fc46503d,False,25,32.0,False,,,Big star Orion jeans
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea5fac82f3d1940587fd30a/s_5ea5fb09920786addd855f1f.jpg,20,http://www.poshmark.com/listing/Big-star-Orion-jeans-5ea5fac82f3d1940587fd30a,False,40,32.0,False,,,Big star Orion jeans
big_star,2020-04-26,5,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/26/5ea5f0a0c936af2fbca8faf3/s_5ea5f0ab3bad6d79aef647f0.jpg,43,http://www.poshmark.com/listing/BIG-STAR-Division-Slim-Fit-Jeans-33-LONG-5ea5f0a0c936af2fbca8faf3,False,48,33.0,False,,,BIG STAR Division Slim Fit Jeans | 33 LONG!
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea4d346446e59c12c311afb/s_5ea4d3726f6c91fa58adf2fe.jpg,14,http://www.poshmark.com/listing/Big-Star-Jeans-5ea4d346446e59c12c311afb,False,30,32.0,False,,,Big Star Jeans
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea4ccb98a92fb4a8c254888/s_5ea4ccbeefd0e4135e29b362.jpeg,49,http://www.poshmark.com/listing/Big-Star-Mens-Jeans-Buckle-Denim-Pioneer-Boot-Cut-5ea4ccb98a92fb4a8c254888,False,36,32.0,False,,,Big Star Mens Jeans Buckle Denim Pioneer Boot Cut
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea4ab114fd23ae26790ec27/s_5ea4ab21463d4ffc7bb39b55.jpg,44,http://www.poshmark.com/listing/BIG-STAR-Union-Reg-Straight-Jeans-33-LONG-5ea4ab114fd23ae26790ec27,False,48,33.0,False,,,BIG STAR Union Reg Straight Jeans | 33 LONG!
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea4a0e02f3d19b3fe76eae6/s_5ea4a1279c3378c3149b40e6.jpg,44,http://www.poshmark.com/listing/Big-Star-Union-Regular-Straight-Jeans-33R32-5ea4a0e02f3d19b3fe76eae6,False,30,33.0,False,,,Big Star Union Regular Straight Jeans 33R/32
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea49e352a1eff9b43a44df1/s_5ea49e81c693bd6156600038.jpg,44,http://www.poshmark.com/listing/Big-Star-Union-Regular-Straight-Jeans-33S30-5ea49e352a1eff9b43a44df1,False,30,33.0,False,,,Big Star Union Regular Straight Jeans 33S/30
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea47b4e4fd23ac6218f1d82/s_5ea47ded2f3d19e1877579fd.jpg,32,http://www.poshmark.com/listing/Big-Star-Pioneer-30R-x-32-jeans-5ea47b4e4fd23ac6218f1d82,False,90,30.0,False,,,Big Star Pioneer 30R x 32” jeans
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea45f30ff8304913a5445e1/s_5ea45f3a92078631127a174f.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-010-5ea45f30ff8304913a5445e1,True,30,32.0,True,NWT,Sold,NWT Big Star Union Embroidered pocket Jeans #010
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea45db33bad6d79aeeb6504/s_5ea45dbf633cfc81b2f1ef22.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-009-5ea45db33bad6d79aeeb6504,True,30,32.0,False,NWT,,NWT Big Star Union Embroidered pocket Jeans #009
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea456cab81de7ebdc369742/s_5ea456d0e107bbf805e53fdf.jpeg,49,http://www.poshmark.com/listing/NWT-Big-Star-Remy-Skinny-Low-Rise-Fit-Jeans-102-5ea456cab81de7ebdc369742,True,29,27.0,False,NWT,,NWT Big Star Remy Skinny Low Rise Fit Jeans #102-
big_star,2020-04-25,6,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/25/5ea448e509d7606f24bb8e25/s_5ea448ebffba9490f03b4737.jpg,20,http://www.poshmark.com/listing/Mens-Big-Star-Jeans-5ea448e509d7606f24bb8e25,False,20,38.0,False,,,Men’s Big Star Jeans
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea372e4e107bba5b36022bd/s_5ea372eb920786505c3b727f.jpg,49,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-017-5ea372e4e107bba5b36022bd,False,29,32.0,False,,,NWT  Big Star Union Embroidered pocket Jeans #017
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea371c93a0db9fee7f645e7/s_5ea371dce97e48642200fa42.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-016-5ea371c93a0db9fee7f645e7,False,30,32.0,False,,,NWT Big Star Union Embroidered pocket Jeans #016
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea3708a2a1eff1f9bfc1366/s_5ea37093163df4976ce4cfb1.jpg,50,http://www.poshmark.com/listing/NWT-Big-Star-Pioneer-Embroidered-pocket-Jeans-015-5ea3708a2a1eff1f9bfc1366,True,29,32.0,True,NWT,Sold,NWT Big Star Pioneer Embroidered pocket Jeans #015
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea37007c693bd492b28fa59/s_5ea3700ce97e48140f00e8d1.jpg,20,http://www.poshmark.com/listing/Big-Star-mens-jeans-5ea37007c693bd492b28fa59,False,15,30.0,True,,Sold,Big Star men’s jeans
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea36f6593649f050cb8de14/s_5ea36f74efd0e407c6690a42.jpg,49,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-014-5ea36f6593649f050cb8de14,True,29,32.0,False,NWT,,NWT  Big Star Union Embroidered pocket Jeans #014
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea36d54446e59e0a33783e9/s_5ea36d628da5c90adab7ff34.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-013-5ea36d54446e59e0a33783e9,False,29,32.0,True,,Sold,NWT Big Star Union Embroidered pocket Jeans #013
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea36dfa633cfc125ada6194/s_5ea36e003bad6d3d8b9b867d.jpg,14,http://www.poshmark.com/listing/Big-star-jeans-5ea36dfa633cfc125ada6194,False,76,33.0,False,,,Big star jeans
big_star,2020-04-21,10,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/21/5e9f5163800f64dd7d2b0cad/s_5e9f518c12d88080a6799740.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-004-5ea35d9c2acc73ca50df71c8,True,29,32.0,True,NWT,Sold,NWT Big Star Union Jeans #004
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea34a8e7ec30c1d6579cb86/s_5ea34bd4e97e48e807ffd236.jpg,14,http://www.poshmark.com/listing/Big-Star-Jeans-5ea34a8e7ec30c1d6579cb86,False,69,34.0,False,,,Big Star Jeans
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea34a7e045e396c61b8d33c/s_5ea34ab409d760001cb61f34.jpg,38,http://www.poshmark.com/listing/BIG-STAR-PIONEER-BOOTCUT-LIGHTWASH-EUC-5ea34a7e045e396c61b8d33c,False,20,31.0,False,,,BIG STAR PIONEER BOOTCUT LIGHTWASH EUC
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea33f462f3d19e0bb2d3de3/s_5ea33fc1e107bb383a5e7480.jpg,28,http://www.poshmark.com/listing/Big-Star-jeans-Pioneer-34L-5ea33f462f3d19e0bb2d3de3,False,40,,False,,,"Big Star jeans, Pioneer, 34L"
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea33244bcbb52c280af666f/s_5ea3325d284e99c70f843efd.jpg,20,http://www.poshmark.com/listing/Mens-Big-Star-Jeans-5ea33244bcbb52c280af666f,False,32,34.0,True,,Sold,Men’s Big Star Jeans
big_star,2020-04-24,7,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/24/5ea316e97ec30cf2dd77f8e9/s_5ea3170d284e999b07834dc9.jpg,5,http://www.poshmark.com/listing/Jeans-5ea316e97ec30cf2dd77f8e9,False,50,34.0,False,,,Jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea222fe67bd912d0171cede/s_5ea2231c1801364968b87547.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-077-5ea222fe67bd912d0171cede,True,29,32.0,False,NWT,,NWT Big Star Union Embroidered pocket Jeans #077
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea204cf81a36c40d8fce27f/s_5ea20510c936af9f2cd80cc2.jpg,32,http://www.poshmark.com/listing/Mens-Medium-Wash-Big-Star-Jeans-5ea204cf81a36c40d8fce27f,False,35,,False,,,Men’s Medium Wash Big Star Jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea2039181a36cf0d3fcd956/s_5ea203c82a1eff1f9bf3442f.jpg,32,http://www.poshmark.com/listing/Mens-Big-Star-Medium-Wash-Jeans-5ea2039181a36cf0d3fcd956,False,35,,False,,,Men’s Big Star Medium Wash Jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1ef01941f177c002fe1c2/s_5ea1ef0c691412e84c55c8c5.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-pocket-Jeans-076-5ea1ef01941f177c002fe1c2,False,29,32.0,True,,Sold,NWT Big Star Union Embroidered pocket Jeans #076
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1ea0fae766fdc690319ad/s_5ea1ea183bad6daedc91c18f.jpg,48,http://www.poshmark.com/listing/NWT-Big-Star-Union-Embroidered-Pocket-Jeans-075-5ea1ea0fae766fdc690319ad,False,29,32.0,False,,,NWT Big Star Union Embroidered Pocket Jeans #075
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1e56cbcdb2f67c41bb6c8/s_5ea1e62b60fdedcca74d98d8.jpg,34,http://www.poshmark.com/listing/Mens-Big-Star-Union-Straight-jeans-5ea1e56cbcdb2f67c41bb6c8,False,47,32.0,False,,,Mens Big Star Union Straight jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1d7df7f80d271f2e5b4f3/s_5ea1d7e7446e59898e2d3c45.jpg,29,http://www.poshmark.com/listing/Mens-big-star-jeans-size-32R-5ea1d7df7f80d271f2e5b4f3,False,30,32.0,False,,,Men’s big star jeans size 32R
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1d67006d59c56428284a8/s_5ea1d678941f172f442f0826.jpg,29,http://www.poshmark.com/listing/Big-star-mens-jeans-size-32R-5ea1d67006d59c56428284a8,False,45,32.0,False,,,Big star men’s jeans size 32R
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1d5a53bad6d78f0911aea/s_5ea1d5bb3a0db9d9a9ebc7da.jpg,29,http://www.poshmark.com/listing/Big-star-mens-jeans-size-30R-5ea1d5a53bad6d78f0911aea,False,45,30.0,False,,,Big star men’s jeans size 30R
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea1d4f4a4de4112d70e56a7/s_5ea1d4ffffba9442e22c87fb.jpg,23,http://www.poshmark.com/listing/Big-star-size-31R-jeans-5ea1d4f4a4de4112d70e56a7,False,45,31.0,False,,,Big star size 31R jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea199e52f3d19125322b782/s_5ea19a3188cce32d1237324d.jpg,37,http://www.poshmark.com/listing/Big-Star-Pioneer-style-boot-cut-jeans-5ea199e52f3d19125322b782,False,20,30.0,False,,,Big Star Pioneer style boot cut jeans
big_star,2020-04-23,8,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/23/5ea14e2c180136b06fb385fd/s_5ea14e52446e5908eb2ad060.jpg,20,http://www.poshmark.com/listing/Mens-BIGSStar-Jeans-5ea14e2c180136b06fb385fd,True,45,32.0,False,NWT,,Men’s BIGSStar Jeans
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea0fba7bcbb522f0d7774b3/s_5ea0fc0d284e99e24be42543.jpg,28,http://www.poshmark.com/listing/Mens-BigStar-Jeans-size-38R-5ea0fba7bcbb522f0d7774b3,False,35,38.0,False,,,Men’s BigStar Jeans size 38R
big_star,2019-11-13,170,https://di2ponv0v5otw.cloudfront.net/posts/2019/11/13/5dcc742b8d6f1a806b8ee4d9/s_5dcc7448afade8b0a1bed663.jpg,47,http://www.poshmark.com/listing/Big-Star-Jeans-Low-Rise-Endeavour-Slim-Straight-5ea0d881584b3dfba4654d4e,True,53,32.0,True,NWT,Sold,Big Star Jeans Low Rise Endeavour Slim Straight
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea0c5f5e107bbe2fd5442be/s_5ea0c630920786e97872fe26.jpg,26,http://www.poshmark.com/listing/Big-Star-Voyager-loose-33R-5ea0c5f5e107bbe2fd5442be,False,65,33.0,False,,,Big Star Voyager loose 33R
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea0bc10800f64c4db7b1fb4/s_5ea0bc1dff7c5a82d4a33598.jpg,14,http://www.poshmark.com/listing/Big-star-jeans-5ea0bc10800f64c4db7b1fb4,False,30,31.0,False,,,Big star jeans
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea0858ccb692c4510c5efd4/s_5ea0859fd737fd4624cc3478.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-010-5ea0858ccb692c4510c5efd4,False,29,32.0,True,,Sold,NWT Big Star Union Jeans #010
big_star,2020-03-16,46,https://di2ponv0v5otw.cloudfront.net/posts/2020/03/16/5e70293f9af0c9bac21cf1f4/s_5e702945bb22e37f9bdab19b.jpeg,36,http://www.poshmark.com/listing/NWT-Big-Star-Union-Straight-Leg-494-5ea081c62c2aa647d0f63e3d,True,24,32.0,True,NWT,Sold,NWT Big Star Union Straight Leg #494
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea074b6c693bdba48bfd220/s_5ea074cbbb5937c02369371f.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-012-5ea074b6c693bdba48bfd220,False,29,,False,,,NWT Big Star Union Jeans #012
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea0715ccb692cbeb3c55219/s_5ea07165074d2413354c974d.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-011-5ea0715ccb692cbeb3c55219,False,29,32.0,False,,,NWT Big Star Union Jeans #011
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea06f2306d59c885931665b/s_5ea06f303bad6dfb11d5b31a.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-009-5ea06f2306d59c885931665b,False,29,32.0,True,,Sold,NWT Big Star Union Jeans #009
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea05ca6941f17a646d78b53/s_5ea05cb04fd23a22f4444238.jpg,30,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-007-5ea05ca6941f17a646d78b53,False,29,32.0,False,,,NWT Big Star Union Jeans #|007
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea05b8760fdedfc8acc1038/s_5ea05ba193649f0694e5424a.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-002-5ea05b8760fdedfc8acc1038,False,29,32.0,False,,,NWT Big Star Union Jeans #002
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea05a4effba943b8f81082c/s_5ea05a56efd0e456a50be2ff.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-001-5ea05a4effba943b8f81082c,False,29,32.0,True,,Sold,NWT Big Star Union Jeans #001
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea055b9ff8304423e8c00ea/s_5ea05619ff8304423e8c0301.jpg,50,http://www.poshmark.com/listing/EXCELLENT-Mens-Big-Star-Jeans-sz-34-from-Buckle-5ea055b9ff8304423e8c00ea,False,65,34.0,False,,,*EXCELLENT* Men’s Big Star Jeans sz 34 from Buckle
big_star,2020-04-22,9,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/22/5ea05251bcbb52662da2f203/s_5ea05338ae766f6735db33da.jpg,40,http://www.poshmark.com/listing/Mens-Big-Star-Jeans-size-32-from-Buckle-5ea05251bcbb52662da2f203,False,50,32.0,True,,Sold,Men's Big Star Jeans size 32 from Buckle
big_star,2020-04-21,10,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/21/5e9f95b3284e9902c9a6f2d8/s_5e9f95bbbcbb52f27e1b2236.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-008-5e9f95b3284e9902c9a6f2d8,False,29,32.0,False,,,NWT Big Star Union Jeans #008
big_star,2020-04-21,10,https://di2ponv0v5otw.cloudfront.net/posts/2020/04/21/5e9f934160fdedddcec72b9e/s_5e9f934b3bad6d3b4a005ec0.jpg,29,http://www.poshmark.com/listing/NWT-Big-Star-Union-Jeans-006-5e9f934160fdedddcec72b9e,False,29,32.0,False,,,NWT Big Star Union Jeans #006
